u:�rea 1000\01-CVA1001\MOTOR CVA 1001\01-MOT-LOA-HOR;ch1;n:4095;d:0,400000005960464;eu:g;25/05/2022 09:34:33;s:
t[s];Y[g];
132,800001978874;-0,12097179889679;0;
133,200001984835;0,0344240851700306;0;
133,600001990795;0,0462361536920071;0;
134,000001996756;-0,0984674617648125;0;
134,400002002716;-0,167702853679657;0;
134,800002008677;-0,0842115730047226;0;
135,200002014637;0,0133323399350047;0;
135,600002020597;-0,122823894023895;0;
136,000002026558;-0,288799613714218;0;
136,400002032518;-0,208279132843018;0;
136,800002038479;0,0237704440951347;0;
137,200002044439;0,29209378361702;0;
137,6000020504;0,283408850431442;0;
138,00000205636;-0,0460675470530987;0;
138,400002062321;-0,123051896691322;0;
138,800002068281;0,235451936721802;0;
139,200002074242;0,526242971420288;0;
139,600002080202;0,255323737859726;0;
140,000002086163;-0,312841206789017;0;
140,400002092123;-0,435950189828873;0;
140,800002098083;-0,0205861032009125;0;
141,200002104044;0,390862375497818;0;
141,600002110004;0,275527954101563;0;
142,000002115965;-0,281239360570908;0;
142,400002121925;-0,575147032737732;0;
142,800002127886;-0,380874752998352;0;
143,200002133846;-0,0221407525241375;0;
143,600002139807;0,270526617765427;0;
144,000002145767;0,21690908074379;0;
144,400002151728;-0,198698744177818;0;
144,800002157688;-0,458313077688217;0;
145,200002163649;-0,263209939002991;0;
145,600002169609;-0,0520657412707806;0;
146,00000217557;-0,20683765411377;0;
146,40000218153;-0,352181047201157;0;
146,80000218749;-0,154875487089157;0;
147,200002193451;0,23865519464016;0;
147,600002199411;0,49286276102066;0;
148,000002205372;0,276647061109543;0;
148,400002211332;-0,0149487853050232;0;
148,800002217293;0,163452684879303;0;
149,200002223253;0,31069627404213;0;
149,600002229214;-0,00207710289396346;0;
150,000002235174;-0,354557991027832;0;
150,400002241135;-0,421607464551926;0;
150,800002247095;-0,164281025528908;0;
151,200002253056;0,180990502238274;0;
151,600002259016;0,0404275730252266;0;
152,000002264977;-0,4458889067173;0;
152,400002270937;-0,443275511264801;0;
152,800002276897;-0,0624349787831306;0;
153,200002282858;-0,0293909646570683;0;
153,600002288818;-0,236391335725784;0;
154,000002294779;-0,268437057733536;0;
154,400002300739;-0,140744626522064;0;
154,8000023067;0,028496390208602;0;
155,20000231266;0,120133094489574;0;
155,600002318621;0,0113913957029581;0;
156,000002324581;-0,157548233866692;0;
156,400002330542;-0,145016238093376;0;
156,800002336502;-0,0426032021641731;0;
157,200002342463;0,0128312055021524;0;
157,600002348423;0,0908351540565491;0;
158,000002354383;0,143135324120522;0;
158,400002360344;0,155341729521751;0;
158,800002366304;0,237684726715088;0;
159,200002372265;0,353139936923981;0;
159,600002378225;0,3269102871418;0;
160,000002384186;-0,0337136015295982;0;
160,400002390146;-0,456244438886642;0;
160,800002396107;-0,283353805541992;0;
161,200002402067;0,304762989282608;0;
161,600002408028;0,347304672002792;0;
162,000002413988;-0,304876029491425;0;
162,400002419949;-0,861961960792542;0;
162,800002425909;-0,905766189098358;0;
163,20000243187;-0,55872255563736;0;
163,60000243783;-0,082572802901268;0;
164,00000244379;0,0612414069473743;0;
164,400002449751;-0,280897945165634;0;
164,800002455711;-0,611714780330658;0;
165,200002461672;-0,415771573781967;0;
165,600002467632;0,0746144950389862;0;
166,000002473593;0,131968975067139;0;
166,400002479553;-0,244714602828026;0;
166,800002485514;-0,377417176961899;0;
167,200002491474;0,0401850156486034;0;
167,600002497435;0,613235592842102;0;
168,000002503395;0,677097737789154;0;
168,400002509356;0,344810336828232;0;
168,800002515316;0,136453658342361;0;
169,200002521276;0,0137801934033632;0;
169,600002527237;-0,0292484164237976;0;
170,000002533197;-0,0310760382562876;0;
170,400002539158;-0,0351609848439693;0;
170,800002545118;0,199598744511604;0;
171,200002551079;0,317565858364105;0;
171,600002557039;0,0180164780467749;0;
172,000002563;-0,322105020284653;0;
172,40000256896;-0,505011796951294;0;
172,800002574921;-0,398251891136169;0;
173,200002580881;-0,126411303877831;0;
