Maquina,Frequencia_Pico_Hz,Amplitude_Maxima_g
6-MANCAL-LOA-AXIAL.csv,5.339342874975422e-05,0.0
6-MANCAL-LOA-VERTICAL.csv,0.0007621364082758954,0.0
5-MANCAL-LA-HORI.csv,0.005229110627459108,0.0
2-MOT-LA-VERTI.csv,-0.00112372057958029,0.0
3-RED-EIXO-ENTRADA.csv,-2.2228199910010507e-05,0.0
01-MOT-LOA-HOR.csv,0.01942562560616062,0.0
2-MOT-LA-HORIZ.csv,-0.0011289545666415515,0.0
01-MOT-LOA-VERT.csv,-0.0010746015866983701,0.0
4-MANCAL-LA-HORIZ.csv,-0.0003190758920275928,0.0
3-MANCAL-LOA-AXIAL.csv,-0.00018180953037035867,0.0
4-MANCAL-LA-VERTI.csv,-0.00040640142772314084,0.0
3-MANCAL-LOA-VERTI.csv,0.00019807005490254316,0.0
3-MANCAL-LOA-HORIZ.csv,-0.013396741085735386,0.0
4-MANCAL-LA-AXIAL.csv,0.0003511083055972659,0.0
2-MOT-LA-VERTI.csv,-0.00038437248095732666,0.0
01-MOT-LOA-HOR.csv,-0.006455476753349016,0.0
2-MOT-LA-HORIZ.csv,-0.0006449581916795752,0.0
1-MOT-LOA-AXIAL.csv,-8.409857009435155e-05,0.0
6-MANCAL-LOA-HORI.csv,-0.11876262000289277,0.0
5-MANCAL-LA-HORI.csv,0.017518451096908104,0.0
2-MOT-LA-VERTI.csv,0.009102673444589454,0.0
01-MOT-LOA-HOR.csv,0.6054664868491242,0.0
2-MOT-LA-HORIZ.csv,-0.09599165697512671,0.0
01-MOT-LOA-VERT.csv,0.0014238022472159487,0.0
4-REDUT-EIXO SAIDA-LOA-HOR.csv,0.000444363440692229,0.0
2-REDU-EIXO1-LOA-HORIZ.csv,-0.0009017699326435528,0.0
3-REDUT-EIXO2-LOA-HORIZ.csv,-0.0006797679097103526,0.0
2-REDU-EIXO1-LA-HORIZON.csv,0.00040017679685829894,0.0
01-MOT-LOA-VERT.csv,8.996655071758597e-05,0.0
2-MOT-LA-VERTI.csv,0.0007629094864516518,0.0
01-MOT-LOA-HOR.csv,0.06976642334188174,0.0
2-MOT-LA-HORIZ.csv,-0.05710884718311696,0.0
1-MOT-LOA-AXIAL.csv,0.0006518378852443861,0.0
01-MOT-LOA-VERT.csv,0.00032199149222381904,0.0
4-REDUT-EIXO SAIDA-LOA-HOR.csv,0.0006922345596920913,0.0
2-REDU-EIXO1-LOA-HORIZ.csv,-0.011811043134295053,0.0
3-REDUT-EIXO2-LOA-HORIZ.csv,0.07223360853365475,0.0
2-REDU-EIXO1-LA-HORIZON.csv,-0.0015571743226193138,0.0
4-MANCAL-LA-HORIZ.csv,9.816408829557767e-05,0.0
3-MANCAL-LOA-AXIAL.csv,-0.0005409998131562845,0.0
4-MANCAL-LA-VERTI.csv,-0.00047568247544416944,0.0
3-MANCAL-LOA-VERTI.csv,0.0003226026218551472,0.0
3-MANCAL-LOA-HORIZ.csv,0.00019166710867241966,0.0
4-MANCAL-LA-AXIAL.csv,-0.0011806753197638297,0.0
2-MOT-LA-VERTI.csv,-0.0021714766783616822,0.0
01-MOT-LOA-HOR.csv,-0.00019705191945087257,0.0
2-MOT-LA-HORIZ.csv,0.0069863752038261655,0.0
1-MOT-LOA-AXIAL.csv,-0.00020175818764008976,0.0
01-MOT-LOA-VERT.csv,0.001500010253976344,0.0
2-MOT-LA-VERTI.csv,-0.0019684623118282705,0.0
01-MOT-LOA-HOR.csv,0.0006370855327767751,0.0
2-MOT-LA-HORIZ.csv,0.0007446625886269608,0.0
1-MOT-LOA-AXIAL.csv,0.005112739909328794,0.0
01-MOT-LOA-VERT.csv,0.00027104381248532473,0.0
